,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
2274,1VhxVv,Blood Orange IPA,7.1,111,,,3.0,North American Origin Ales,30.0,American-Style India Pale Ale,"American-style India pale ales are perceived to have medium-high to intense hop bitterness, flavor and aroma with medium-high alcohol content. The style is further characterized by floral, fruity, citrus-like, piney, resinous, or sulfur-like American-variety hop character. Note that one or more of these American-variety hop characters is the perceived end, but the hop characters may be a result of the skillful use of hops of other national origins. The use of water with high mineral content results in a crisp, dry beer. This pale gold to deep copper-colored ale has a full, flowery hop aroma and may have a strong hop flavor (in addition to the perception of hop bitterness). India pale ales possess medium maltiness which contributes to a medium body. Fruity-ester flavors and aromas are moderate to very strong. Diacetyl can be absent or may be perceived at very low levels. Chill and/or hop haze is allowable at cold temperatures. (English and citrus-like American hops are considered enough of a distinction justifying separate American-style IPA and English-style IPA categories or subcategories. Hops of other origins may be used for bitterness or approximating traditional American or English character. See English-style India Pale Ale",,,,
2275,m6no5Y,Double Rainbow IPA All the Way,8.5,111,,,3.0,North American Origin Ales,31.0,Imperial or Double India Pale Ale,"Imperial or Double India Pale Ales have intense hop bitterness, flavor and aroma. Alcohol content is medium-high to high and notably evident. They range from deep golden to medium copper in color. The style may use any variety of hops. Though the hop character is intense it's balanced with complex alcohol flavors, moderate to high fruity esters and medium to high malt character. Hop character should be fresh and lively and should not be harsh in quality. The use of large amounts of hops may cause a degree of appropriate hop haze. Imperial or Double India Pale Ales have medium-high to full body. Diacetyl should not be perceived. The intention of this style of beer is to exhibit the fresh and bright character of hops. Oxidative character and aged character should not be present.",,,"This beer is complex and overwhelms the senses, leaving some wondering what it all means. Its deep red copper tone is so intense that it is only matched by the array of flavors that waft all the way across the pallet. Malt, hops, caramel, and bite, this beer has it all. Heavily dry hopped with the latest and greatest of hops, Citra. To be perfectly honest this is almost a triple IPA.",https://s3.amazonaws.com/brewerydbapi/beer/m6no5Y/upload_NeMj2i-medium.png
2276,xd1Uwq,Hellacious Repeats,9.4,111,,,3.0,North American Origin Ales,31.0,Imperial or Double India Pale Ale,"Imperial or Double India Pale Ales have intense hop bitterness, flavor and aroma. Alcohol content is medium-high to high and notably evident. They range from deep golden to medium copper in color. The style may use any variety of hops. Though the hop character is intense it's balanced with complex alcohol flavors, moderate to high fruity esters and medium to high malt character. Hop character should be fresh and lively and should not be harsh in quality. The use of large amounts of hops may cause a degree of appropriate hop haze. Imperial or Double India Pale Ales have medium-high to full body. Diacetyl should not be perceived. The intention of this style of beer is to exhibit the fresh and bright character of hops. Oxidative character and aged character should not be present.",,,Hellacious Repeats Double IPA has double hops and double grain bringing flavor to every sip,
2277,245ist,Hop Rocket,9,111,,,3.0,North American Origin Ales,31.0,Imperial or Double India Pale Ale,"Imperial or Double India Pale Ales have intense hop bitterness, flavor and aroma. Alcohol content is medium-high to high and notably evident. They range from deep golden to medium copper in color. The style may use any variety of hops. Though the hop character is intense it's balanced with complex alcohol flavors, moderate to high fruity esters and medium to high malt character. Hop character should be fresh and lively and should not be harsh in quality. The use of large amounts of hops may cause a degree of appropriate hop haze. Imperial or Double India Pale Ales have medium-high to full body. Diacetyl should not be perceived. The intention of this style of beer is to exhibit the fresh and bright character of hops. Oxidative character and aged character should not be present.",,,"After 11 years of brewing beer with balance, our Brew Crew took a left turn with Hop Rocket Imperial IPA, a massive Imperial that focuses on the hops! At 111 IBUs, this huge ale rockets off the charts with a massive nose of sticky, resinous hops and flavors of grapefruit, lemon peel, spruce, earthy mushrooms and dew-covered grass. While the focus truly is on the hops, a pleasant, sweet malt base backs the beer and balances it to a delicious level of drinkability with notes of toffee and freshly baked biscuits.

This extraordinary Imperial IPA will age gracefully. Bitterness will become subdued and flavors will round out with age. A delicious brew for sipping, Hop Rocket will also pair nicely with many foods.
Recommended Foods: India or Thai Cuisine, Chicken Marsala with Rosemary, Habanero Salsa, Gumbo, Carrot Cake, Pepper Jack Cheese",https://s3.amazonaws.com/brewerydbapi/beer/245ist/upload_7OERxr-medium.png
2278,tGhHU3,Kabong,11.1,111,,,3.0,North American Origin Ales,31.0,Imperial or Double India Pale Ale,"Imperial or Double India Pale Ales have intense hop bitterness, flavor and aroma. Alcohol content is medium-high to high and notably evident. They range from deep golden to medium copper in color. The style may use any variety of hops. Though the hop character is intense it's balanced with complex alcohol flavors, moderate to high fruity esters and medium to high malt character. Hop character should be fresh and lively and should not be harsh in quality. The use of large amounts of hops may cause a degree of appropriate hop haze. Imperial or Double India Pale Ales have medium-high to full body. Diacetyl should not be perceived. The intention of this style of beer is to exhibit the fresh and bright character of hops. Oxidative character and aged character should not be present.",,,"This is a culmination of all the IPAs our team has brewed over the years.  Our Imperial IPA is hopped, hopped and dry hopped with excessive abandon in mind.  Kabong! Hoppy, Smack Gusto.
When you blaze a trail up a mountain, your goal is to reach the peak. We did the same with the Peak Series, our brewer’s selections that combine intensity, adventurous flavors and special brewing techniques to reach the pinnacle of the brewers’ art.  Our Peak Series beers are limited release and draft only.  Kabong is the first of our 2016 Peak Series.",
2279,OdAAc2,Size 11,11,111,,,3.0,North American Origin Ales,31.0,Imperial or Double India Pale Ale,"Imperial or Double India Pale Ales have intense hop bitterness, flavor and aroma. Alcohol content is medium-high to high and notably evident. They range from deep golden to medium copper in color. The style may use any variety of hops. Though the hop character is intense it's balanced with complex alcohol flavors, moderate to high fruity esters and medium to high malt character. Hop character should be fresh and lively and should not be harsh in quality. The use of large amounts of hops may cause a degree of appropriate hop haze. Imperial or Double India Pale Ales have medium-high to full body. Diacetyl should not be perceived. The intention of this style of beer is to exhibit the fresh and bright character of hops. Oxidative character and aged character should not be present.",,,This giant boot will leave a permanent hop stamp on your tongue. Brewed once yearly. Sold in 750ML capped bottles and on tap at the STB tap room.,https://s3.amazonaws.com/brewerydbapi/beer/OdAAc2/upload_U31JNL-medium.png
2280,jm1GxV,Up The Creek Extreme IPA,12.5,111,,,3.0,North American Origin Ales,31.0,Imperial or Double India Pale Ale,"Imperial or Double India Pale Ales have intense hop bitterness, flavor and aroma. Alcohol content is medium-high to high and notably evident. They range from deep golden to medium copper in color. The style may use any variety of hops. Though the hop character is intense it's balanced with complex alcohol flavors, moderate to high fruity esters and medium to high malt character. Hop character should be fresh and lively and should not be harsh in quality. The use of large amounts of hops may cause a degree of appropriate hop haze. Imperial or Double India Pale Ales have medium-high to full body. Diacetyl should not be perceived. The intention of this style of beer is to exhibit the fresh and bright character of hops. Oxidative character and aged character should not be present.",,,"Up the Creek is mashed at a low temperature to increase the amount of fermentable sugars while reducing residual sweetness. This creates a hoppy behemoth of a beer with its alcohol well hidden. UTC is designed to be dangerously drinkable, so use caution or you’ll find yourself Up the Creek!

Malts: 2-Row Pale, Carmel 20, Special B, Carmel 120
Hops: Warrior, Nugget, Amarillo, Willamette",https://s3.amazonaws.com/brewerydbapi/beer/jm1GxV/upload_fmRCqB-medium.png
2281,d4TIzB,Devil Dancer,12,112,,,3.0,North American Origin Ales,31.0,Imperial or Double India Pale Ale,"Imperial or Double India Pale Ales have intense hop bitterness, flavor and aroma. Alcohol content is medium-high to high and notably evident. They range from deep golden to medium copper in color. The style may use any variety of hops. Though the hop character is intense it's balanced with complex alcohol flavors, moderate to high fruity esters and medium to high malt character. Hop character should be fresh and lively and should not be harsh in quality. The use of large amounts of hops may cause a degree of appropriate hop haze. Imperial or Double India Pale Ales have medium-high to full body. Diacetyl should not be perceived. The intention of this style of beer is to exhibit the fresh and bright character of hops. Oxidative character and aged character should not be present.",,,"When you dance with the Devil, the Devil don’t change. You do. Massive in complexity, the huge malt character balances the insane amount of alphas used to create it. At an incredible 112 IBUs, it’s dry-hopped with ten hop varieties.",https://s3.amazonaws.com/brewerydbapi/beer/d4TIzB/upload_cCQ0EU-medium.png
2282,kxiUKW,Finback IPA,7.2,112,,,3.0,North American Origin Ales,30.0,American-Style India Pale Ale,"American-style India pale ales are perceived to have medium-high to intense hop bitterness, flavor and aroma with medium-high alcohol content. The style is further characterized by floral, fruity, citrus-like, piney, resinous, or sulfur-like American-variety hop character. Note that one or more of these American-variety hop characters is the perceived end, but the hop characters may be a result of the skillful use of hops of other national origins. The use of water with high mineral content results in a crisp, dry beer. This pale gold to deep copper-colored ale has a full, flowery hop aroma and may have a strong hop flavor (in addition to the perception of hop bitterness). India pale ales possess medium maltiness which contributes to a medium body. Fruity-ester flavors and aromas are moderate to very strong. Diacetyl can be absent or may be perceived at very low levels. Chill and/or hop haze is allowable at cold temperatures. (English and citrus-like American hops are considered enough of a distinction justifying separate American-style IPA and English-style IPA categories or subcategories. Hops of other origins may be used for bitterness or approximating traditional American or English character. See English-style India Pale Ale",,,Bitter and hoppy. Filled with Chinook and Columbus hops.,
2283,q3YoDM,King Street Light Lager,3.61,112,1.034,,8.0,North American Lager,94.0,American-Style Light (Low Calorie) Lager,"These beers are extremely light colored, light in body, and high in carbonation. Calorie level should not exceed 125 per 12 ounce serving. Corn, rice, or other grain or sugar adjuncts are often used. Flavor is mild and hop bitterness and aroma is negligible to very low. Light fruity esters are acceptable. Chill haze and diacetyl should be absent.",,,"Our lightest beer in color and body. Crisp and smooth, this low-calorie, low-carb lager is sure to go down easy. Hersbrucker hops provide a subtle balance.",https://s3.amazonaws.com/brewerydbapi/beer/q3YoDM/upload_0jS1il-medium.png
2284,z1Oq48,Nemesis 2009,12,112,,,11.0,Hybrid/mixed Beer,125.0,Specialty Beer,"These beers are brewed using unusual fermentable sugars, grains and starches that contribute to alcohol content other than, or in addition to, malted barley. Nuts generally have some degree of fermentables, thus beers brewed with nuts would appropriately be entered in this category. The distinctive characters of these special ingredients should be evident either in the aroma, flavor or overall balance of the beer, but not necessarily in overpowering quantities. For example, maple syrup or potatoes would be considered unusual. Rice, corn, or wheat are not considered unusual. Special ingredients must be listed when competing. A statement by the brewer explaining the special nature of the beer, ingredient(s) and achieved character is essential in order for fair assessment in competitions. If this beer is a classic style with some specialty ingredient(s), the brewer should also specify the classic style. Guidelines for competing: Spiced beers using unusual fermentables should be entered in the experimental category. Fruit beers using unusual fermentables should be entered in the fruit beer category.",,,"What you have here is a rarity. A special, one-of-a-kind ale that is only made once a year. Sometimes that’s all. Forever. No more. Nada. Limited-time only. You never know what you’re gonna get. But you can be sure it’ll be damn tasty.",https://s3.amazonaws.com/brewerydbapi/beer/z1Oq48/upload_1KMKmu-medium.png
2285,A69SGD,Resurgens Rye,9.2,112,1.08,,3.0,North American Origin Ales,31.0,Imperial or Double India Pale Ale,"Imperial or Double India Pale Ales have intense hop bitterness, flavor and aroma. Alcohol content is medium-high to high and notably evident. They range from deep golden to medium copper in color. The style may use any variety of hops. Though the hop character is intense it's balanced with complex alcohol flavors, moderate to high fruity esters and medium to high malt character. Hop character should be fresh and lively and should not be harsh in quality. The use of large amounts of hops may cause a degree of appropriate hop haze. Imperial or Double India Pale Ales have medium-high to full body. Diacetyl should not be perceived. The intention of this style of beer is to exhibit the fresh and bright character of hops. Oxidative character and aged character should not be present.",Cold - (4-7C/39-45F),,,
2286,tZ6Gtc,Barney's Imperial Red,9.5,113,1.096,,3.0,North American Origin Ales,31.0,Imperial or Double India Pale Ale,"Imperial or Double India Pale Ales have intense hop bitterness, flavor and aroma. Alcohol content is medium-high to high and notably evident. They range from deep golden to medium copper in color. The style may use any variety of hops. Though the hop character is intense it's balanced with complex alcohol flavors, moderate to high fruity esters and medium to high malt character. Hop character should be fresh and lively and should not be harsh in quality. The use of large amounts of hops may cause a degree of appropriate hop haze. Imperial or Double India Pale Ales have medium-high to full body. Diacetyl should not be perceived. The intention of this style of beer is to exhibit the fresh and bright character of hops. Oxidative character and aged character should not be present.",,,"A big IPA that highlights 113 IBU's and 9.5% ABV. This ale features an intense hop aroma and taste, and is balanced with a 7-grain malt bill.",https://s3.amazonaws.com/brewerydbapi/beer/tZ6Gtc/upload_JBo9pM-medium.png
2287,2n82YE,Old Kaya Dog,9.7,113,,,3.0,North American Origin Ales,34.0,American-Style Barley Wine Ale,"American style barley wines range from amber to deep copper-garnet in color and have a full body and high residual malty sweetness. Complexity of alcohols and fruity-ester characters are often high and counterbalanced by assertive bitterness and extraordinary alcohol content. Hop aroma and flavor are at medium to very high levels. American type hops are often used but not necessary for this style. Very low levels of diacetyl may be acceptable. A caramel and/or toffee aroma and flavor are often part of the character. Characters indicating oxidation, such as vinous (sometimes sherry-like) aromas and/or flavors, are not generally acceptable in American-style Barley Wine Ale, however if a low level of age-induced oxidation character harmonizes and enhances the overall experience this can be regarded favorably. Chill haze is allowable at cold temperatures.",,,"An American Barleywine with hints of light fruit and alcohol warmth. Brewed with American malt, hops, and ale yeast, this beer is not to be taken lightly!",
2288,mUB3VQ,Brother Benjamin,10.1,114,,,3.0,North American Origin Ales,31.0,Imperial or Double India Pale Ale,"Imperial or Double India Pale Ales have intense hop bitterness, flavor and aroma. Alcohol content is medium-high to high and notably evident. They range from deep golden to medium copper in color. The style may use any variety of hops. Though the hop character is intense it's balanced with complex alcohol flavors, moderate to high fruity esters and medium to high malt character. Hop character should be fresh and lively and should not be harsh in quality. The use of large amounts of hops may cause a degree of appropriate hop haze. Imperial or Double India Pale Ales have medium-high to full body. Diacetyl should not be perceived. The intention of this style of beer is to exhibit the fresh and bright character of hops. Oxidative character and aged character should not be present.",,,,https://s3.amazonaws.com/brewerydbapi/beer/mUB3VQ/upload_mTQQkb-medium.png
2289,mtQsYu,Double Action,10.3,114,1.089,,3.0,North American Origin Ales,31.0,Imperial or Double India Pale Ale,"Imperial or Double India Pale Ales have intense hop bitterness, flavor and aroma. Alcohol content is medium-high to high and notably evident. They range from deep golden to medium copper in color. The style may use any variety of hops. Though the hop character is intense it's balanced with complex alcohol flavors, moderate to high fruity esters and medium to high malt character. Hop character should be fresh and lively and should not be harsh in quality. The use of large amounts of hops may cause a degree of appropriate hop haze. Imperial or Double India Pale Ales have medium-high to full body. Diacetyl should not be perceived. The intention of this style of beer is to exhibit the fresh and bright character of hops. Oxidative character and aged character should not be present.",,,"“You need a gun, I gotta gun for ya!” This Double IPA doesn’t miss a thing. The premium malted barley lures you in, while the chamber load of American hops drops the hammer. The big malty body balances generous hop and aroma. Get ready.",
2290,mRz5aJ,Lahar Imperial IPA,8.5,114,,,3.0,North American Origin Ales,31.0,Imperial or Double India Pale Ale,"Imperial or Double India Pale Ales have intense hop bitterness, flavor and aroma. Alcohol content is medium-high to high and notably evident. They range from deep golden to medium copper in color. The style may use any variety of hops. Though the hop character is intense it's balanced with complex alcohol flavors, moderate to high fruity esters and medium to high malt character. Hop character should be fresh and lively and should not be harsh in quality. The use of large amounts of hops may cause a degree of appropriate hop haze. Imperial or Double India Pale Ales have medium-high to full body. Diacetyl should not be perceived. The intention of this style of beer is to exhibit the fresh and bright character of hops. Oxidative character and aged character should not be present.",Cold - (4-7C/39-45F),,"Lahar Imperial IPA weighs in with a hefty amount of alcohol which is hidden by copious amounts of hops and a sturdy malt backbone.  The nose imparts strong tropical fruit, pine, and dank citrus aromas.  The bitterness of this Imperial IPA, quickly balances with citrusy and fruity overtones.",https://s3.amazonaws.com/brewerydbapi/beer/mRz5aJ/upload_umuIMK-medium.png
2291,Kh8USb,The Jabberwocky,8.5,114,,,3.0,North American Origin Ales,31.0,Imperial or Double India Pale Ale,"Imperial or Double India Pale Ales have intense hop bitterness, flavor and aroma. Alcohol content is medium-high to high and notably evident. They range from deep golden to medium copper in color. The style may use any variety of hops. Though the hop character is intense it's balanced with complex alcohol flavors, moderate to high fruity esters and medium to high malt character. Hop character should be fresh and lively and should not be harsh in quality. The use of large amounts of hops may cause a degree of appropriate hop haze. Imperial or Double India Pale Ales have medium-high to full body. Diacetyl should not be perceived. The intention of this style of beer is to exhibit the fresh and bright character of hops. Oxidative character and aged character should not be present.",,,Our Imperial India Pale Ale; light and sweet malt profile with a huge hop punch.,https://s3.amazonaws.com/brewerydbapi/beer/Kh8USb/upload_eUIVkL-medium.png
2292,SI1Flb,Barrel-Aged Old Baba Yaga (Cognac),11.5,115,,,3.0,North American Origin Ales,43.0,American-Style Imperial Stout,"Black in color, American-style imperial stouts typically have a high alcohol content. Generally characterized as very robust. The extremely rich malty flavor and aroma are balanced with assertive hopping and fruity-ester characteristics. Bitterness should be moderately high to very high and balanced with full sweet malt character. Roasted malt astringency and bitterness can be moderately perceived but should not overwhelm the overall character. Hop aroma is usually moderately-high to overwhelmingly hop-floral, -citrus or -herbal. Diacetyl (butterscotch) levels should be absent.",,Soft Cheese and Beef,"Named for the witch who guarded the fountain of life and death in Russian folklore, the black depths of this Russian Imperial Stout hold coffee, licorice, and bittersweet chocolate flavors. Then aged in Cognac Barrels.",
2293,TqOxxL,Double IPA,9.5,115,,,3.0,North American Origin Ales,31.0,Imperial or Double India Pale Ale,"Imperial or Double India Pale Ales have intense hop bitterness, flavor and aroma. Alcohol content is medium-high to high and notably evident. They range from deep golden to medium copper in color. The style may use any variety of hops. Though the hop character is intense it's balanced with complex alcohol flavors, moderate to high fruity esters and medium to high malt character. Hop character should be fresh and lively and should not be harsh in quality. The use of large amounts of hops may cause a degree of appropriate hop haze. Imperial or Double India Pale Ales have medium-high to full body. Diacetyl should not be perceived. The intention of this style of beer is to exhibit the fresh and bright character of hops. Oxidative character and aged character should not be present.",Cold - (4-7C/39-45F),,A golden full bodied DIPA layered with resiny aroma and a hint of citrus flavor.,
2294,0D3U3v,First Coast Belgian Double IPA,9.5,115,,,3.0,North American Origin Ales,31.0,Imperial or Double India Pale Ale,"Imperial or Double India Pale Ales have intense hop bitterness, flavor and aroma. Alcohol content is medium-high to high and notably evident. They range from deep golden to medium copper in color. The style may use any variety of hops. Though the hop character is intense it's balanced with complex alcohol flavors, moderate to high fruity esters and medium to high malt character. Hop character should be fresh and lively and should not be harsh in quality. The use of large amounts of hops may cause a degree of appropriate hop haze. Imperial or Double India Pale Ales have medium-high to full body. Diacetyl should not be perceived. The intention of this style of beer is to exhibit the fresh and bright character of hops. Oxidative character and aged character should not be present.",,,"A big floral citrus bomb. Imperial Belgian style IPA made with Citra, el dorado, nugget, cascade and chinook hops.",
2295,BwAGVv,Ghost Island Double IPA,8,115,,,3.0,North American Origin Ales,31.0,Imperial or Double India Pale Ale,"Imperial or Double India Pale Ales have intense hop bitterness, flavor and aroma. Alcohol content is medium-high to high and notably evident. They range from deep golden to medium copper in color. The style may use any variety of hops. Though the hop character is intense it's balanced with complex alcohol flavors, moderate to high fruity esters and medium to high malt character. Hop character should be fresh and lively and should not be harsh in quality. The use of large amounts of hops may cause a degree of appropriate hop haze. Imperial or Double India Pale Ales have medium-high to full body. Diacetyl should not be perceived. The intention of this style of beer is to exhibit the fresh and bright character of hops. Oxidative character and aged character should not be present.",,,,https://s3.amazonaws.com/brewerydbapi/beer/BwAGVv/upload_QDdPKa-medium.png
2296,nXXVbA,Hi-Res,10.5,115,,,3.0,North American Origin Ales,31.0,Imperial or Double India Pale Ale,"Imperial or Double India Pale Ales have intense hop bitterness, flavor and aroma. Alcohol content is medium-high to high and notably evident. They range from deep golden to medium copper in color. The style may use any variety of hops. Though the hop character is intense it's balanced with complex alcohol flavors, moderate to high fruity esters and medium to high malt character. Hop character should be fresh and lively and should not be harsh in quality. The use of large amounts of hops may cause a degree of appropriate hop haze. Imperial or Double India Pale Ales have medium-high to full body. Diacetyl should not be perceived. The intention of this style of beer is to exhibit the fresh and bright character of hops. Oxidative character and aged character should not be present.",,,"...Once our eyes were opened to the potential of the hop cone, we couldn't be stopped. With a laser focus, we magnified the hop factor, and pushed the boundaries of flavor, aroma, and perception itself to create HI-RES. It's Mad Science.",https://s3.amazonaws.com/brewerydbapi/beer/nXXVbA/upload_UpbFFG-medium.png
2297,98Vrpl,Major Big Time,6,115,,,3.0,North American Origin Ales,41.0,American-Style Black Ale,"American-style Black Ales are very dark to black and perceived to have medium high to high hop bitterness, flavor and aroma with medium-high alcohol content, balanced with a medium body. Fruity, floral and herbal character from hops of all origins may contribute character. The style is further characterized by a balanced and moderate degree of caramel malt and dark roasted malt flavor and aroma. High astringency and high degree of burnt roast malt character should be absent.",,,"Black as sin with noticeable caramel, dark roasted malt presence and irresponsible amounts of resinous, citrusy American variety hops.",
2298,uB2DhN,Northwest Passage IPA,6.5,115,1.065,,3.0,North American Origin Ales,30.0,American-Style India Pale Ale,"American-style India pale ales are perceived to have medium-high to intense hop bitterness, flavor and aroma with medium-high alcohol content. The style is further characterized by floral, fruity, citrus-like, piney, resinous, or sulfur-like American-variety hop character. Note that one or more of these American-variety hop characters is the perceived end, but the hop characters may be a result of the skillful use of hops of other national origins. The use of water with high mineral content results in a crisp, dry beer. This pale gold to deep copper-colored ale has a full, flowery hop aroma and may have a strong hop flavor (in addition to the perception of hop bitterness). India pale ales possess medium maltiness which contributes to a medium body. Fruity-ester flavors and aromas are moderate to very strong. Diacetyl can be absent or may be perceived at very low levels. Chill and/or hop haze is allowable at cold temperatures. (English and citrus-like American hops are considered enough of a distinction justifying separate American-style IPA and English-style IPA categories or subcategories. Hops of other origins may be used for bitterness or approximating traditional American or English character. See English-style India Pale Ale",,,"The hoppiest IPA in the Midwest at 115 IBU! The Northwest Passage, once a virtually impassable route through Canada it has become the ""secret"" submarine route. Made with Canadian malts and four American hops, Northwest Passage goes well with Pho, Buffalo wings & bon fires.",https://s3.amazonaws.com/brewerydbapi/beer/uB2DhN/upload_tSKm0o-medium.png
2299,VHpQ46,Nose Goblin,8.2,115,,,3.0,North American Origin Ales,31.0,Imperial or Double India Pale Ale,"Imperial or Double India Pale Ales have intense hop bitterness, flavor and aroma. Alcohol content is medium-high to high and notably evident. They range from deep golden to medium copper in color. The style may use any variety of hops. Though the hop character is intense it's balanced with complex alcohol flavors, moderate to high fruity esters and medium to high malt character. Hop character should be fresh and lively and should not be harsh in quality. The use of large amounts of hops may cause a degree of appropriate hop haze. Imperial or Double India Pale Ales have medium-high to full body. Diacetyl should not be perceived. The intention of this style of beer is to exhibit the fresh and bright character of hops. Oxidative character and aged character should not be present.",,,,
2300,s0l856,Old Baba Yaga,11.5,115,,,3.0,North American Origin Ales,43.0,American-Style Imperial Stout,"Black in color, American-style imperial stouts typically have a high alcohol content. Generally characterized as very robust. The extremely rich malty flavor and aroma are balanced with assertive hopping and fruity-ester characteristics. Bitterness should be moderately high to very high and balanced with full sweet malt character. Roasted malt astringency and bitterness can be moderately perceived but should not overwhelm the overall character. Hop aroma is usually moderately-high to overwhelmingly hop-floral, -citrus or -herbal. Diacetyl (butterscotch) levels should be absent.",,,"Named for the witch who guarded the fountain of life and death in Russian folklore,  the black depths of this Russian Imperial Stout hold coffee, licorice, and bittersweet chocolate flavors.",
2301,vuPA9b,On the Wings of Armageddon,9.2,115,,,3.0,North American Origin Ales,31.0,Imperial or Double India Pale Ale,"Imperial or Double India Pale Ales have intense hop bitterness, flavor and aroma. Alcohol content is medium-high to high and notably evident. They range from deep golden to medium copper in color. The style may use any variety of hops. Though the hop character is intense it's balanced with complex alcohol flavors, moderate to high fruity esters and medium to high malt character. Hop character should be fresh and lively and should not be harsh in quality. The use of large amounts of hops may cause a degree of appropriate hop haze. Imperial or Double India Pale Ales have medium-high to full body. Diacetyl should not be perceived. The intention of this style of beer is to exhibit the fresh and bright character of hops. Oxidative character and aged character should not be present.",,,"According to Mayan and Hopi calendars the ""transition from one world age to another'' will happen on December 21, 2012.

As an homage to the ""transition"" DC Brau has concocted an Imperial IPA named ""On the Wings of Armageddon"".

OTWOA is a single hop beer utilizing Falconers Flight. Brewed with just enough Pale malt, Cara-60, CaraPils and Malted wheat to carry the intense hop character onto the pallet.

At first glance, it has an orange hue in the glass with a viscus, rocky head that refuses to dissipate. Upon first sniff there are dominate aromas of citrus, white grapes and grapefruit with light bread and biscut notes. After the first sip we taste a mellow bitterness that only grows as more is consumed. Moderately carbonated, deceptively smooth, refreshingly dry and extremely heady for a beer at 9.2% ABV.

OTWOA exhibits all the necessary traits to be revered as a world class Imperial IPA.",https://s3.amazonaws.com/brewerydbapi/beer/vuPA9b/upload_izdDRU-medium.png
2302,2DKCbk,Pussy Wagon,8,115,,,3.0,North American Origin Ales,31.0,Imperial or Double India Pale Ale,"Imperial or Double India Pale Ales have intense hop bitterness, flavor and aroma. Alcohol content is medium-high to high and notably evident. They range from deep golden to medium copper in color. The style may use any variety of hops. Though the hop character is intense it's balanced with complex alcohol flavors, moderate to high fruity esters and medium to high malt character. Hop character should be fresh and lively and should not be harsh in quality. The use of large amounts of hops may cause a degree of appropriate hop haze. Imperial or Double India Pale Ales have medium-high to full body. Diacetyl should not be perceived. The intention of this style of beer is to exhibit the fresh and bright character of hops. Oxidative character and aged character should not be present.",,,,
2303,SPN9qq,The Little Brother,8.5,115,,,3.0,North American Origin Ales,31.0,Imperial or Double India Pale Ale,"Imperial or Double India Pale Ales have intense hop bitterness, flavor and aroma. Alcohol content is medium-high to high and notably evident. They range from deep golden to medium copper in color. The style may use any variety of hops. Though the hop character is intense it's balanced with complex alcohol flavors, moderate to high fruity esters and medium to high malt character. Hop character should be fresh and lively and should not be harsh in quality. The use of large amounts of hops may cause a degree of appropriate hop haze. Imperial or Double India Pale Ales have medium-high to full body. Diacetyl should not be perceived. The intention of this style of beer is to exhibit the fresh and bright character of hops. Oxidative character and aged character should not be present.",,,"The encore to Hoppiness is a Warm Pun. This beer is made with Citra and Simcoe hops to create an incredible flavor of tropical fruit. The beer is named after Tyler's own little brother who, despite the title, is the biggest of the family.",
2304,UMraJT,The Liberator,8,116,,,3.0,North American Origin Ales,31.0,Imperial or Double India Pale Ale,"Imperial or Double India Pale Ales have intense hop bitterness, flavor and aroma. Alcohol content is medium-high to high and notably evident. They range from deep golden to medium copper in color. The style may use any variety of hops. Though the hop character is intense it's balanced with complex alcohol flavors, moderate to high fruity esters and medium to high malt character. Hop character should be fresh and lively and should not be harsh in quality. The use of large amounts of hops may cause a degree of appropriate hop haze. Imperial or Double India Pale Ales have medium-high to full body. Diacetyl should not be perceived. The intention of this style of beer is to exhibit the fresh and bright character of hops. Oxidative character and aged character should not be present.",,,"Liberator was made as a 30th birthday gift to Joe Short. As a double IPA, this beast employs a sizable malt bill, but it is the crazy amount of hops added to the boil every 4 minutes, for 120 minutes, that really make this beer special. Fruity, floral, and piney hop flavors penetrate throughout the caramelized malt profile. Liberator is a well-balanced, full bodied brew that has a bitter finish due to the post fermentation addition of lemon and orange zest. The original batch brewed on the Bellaire system had 42lbs of hops in it, compared to Huma, which has around 20lbs of hops per batch. Today’s Elk Rapids batches have up to 138lbs of hops. The name, Liberator, came from Joe’s name for the Short’s employees who carry out our company’s mission statement as “Beer Liberators”, freeing the masses from their misconceptions surrounding beer.",https://s3.amazonaws.com/brewerydbapi/beer/UMraJT/upload_wwTOTx-medium.png
2305,89dszc,Troll Toll,9.6,116,,,3.0,North American Origin Ales,31.0,Imperial or Double India Pale Ale,"Imperial or Double India Pale Ales have intense hop bitterness, flavor and aroma. Alcohol content is medium-high to high and notably evident. They range from deep golden to medium copper in color. The style may use any variety of hops. Though the hop character is intense it's balanced with complex alcohol flavors, moderate to high fruity esters and medium to high malt character. Hop character should be fresh and lively and should not be harsh in quality. The use of large amounts of hops may cause a degree of appropriate hop haze. Imperial or Double India Pale Ales have medium-high to full body. Diacetyl should not be perceived. The intention of this style of beer is to exhibit the fresh and bright character of hops. Oxidative character and aged character should not be present.",,,,
